ID,TimeStamp,CountryCode,TweetType,Size,LikeCount,RetweetCount
1129001884776161281,Thu May 16 13:33:19 WEST 2019,US,original,237,0,0
1128999030544109568,Thu May 16 13:21:59 WEST 2019,US,original,230,0,0
1128991252316348416,Thu May 16 12:51:04 WEST 2019,GB,original,59,0,0
1128972280242081793,Thu May 16 11:35:41 WEST 2019,US,original,211,1,0
1128971514517303297,Thu May 16 11:32:38 WEST 2019,US,original,110,0,0
1129010063253954561,Thu May 16 14:05:49 WEST 2019,IR,original,303,0,0
1128999943753097217,Thu May 16 13:25:37 WEST 2019,TW,original,159,0,0
1128901580802088961,Thu May 16 06:54:45 WEST 2019,US,original,80,0,0
1129008551744163847,Thu May 16 13:59:49 WEST 2019,PA,original,254,0,0
1129007958740934656,Thu May 16 13:57:27 WEST 2019,BO,original,249,1,0
1129007493026340865,Thu May 16 13:55:36 WEST 2019,RO,original,237,0,0
1128994644904144896,Thu May 16 13:04:33 WEST 2019,MX,original,228,1,0
1128994041188765696,Thu May 16 13:02:09 WEST 2019,US,original,196,0,0
1128983371026227200,Thu May 16 12:19:45 WEST 2019,ZA,original,240,0,0
1128976935860809729,Thu May 16 11:54:11 WEST 2019,RS,original,235,0,0
1128973200552005632,Thu May 16 11:39:20 WEST 2019,CA,original,211,0,0
1128954078443257856,Thu May 16 10:23:21 WEST 2019,GB,original,160,0,0
1129007364085096448,Thu May 16 13:55:06 WEST 2019,CU,original,240,0,0
1129006794217480192,Thu May 16 13:52:50 WEST 2019,ZA,original,201,0,0
1129006675678105600,Thu May 16 13:52:22 WEST 2019,MY,original,232,0,0
1129005023663235072,Thu May 16 13:45:48 WEST 2019,US,original,236,0,0
1129002144147755009,Thu May 16 13:34:21 WEST 2019,BS,original,242,0,0
1129000025458126848,Thu May 16 13:25:56 WEST 2019,US,original,223,0,0
1128998861807259648,Thu May 16 13:21:19 WEST 2019,US,original,273,2,0
1129003347208544259,Thu May 16 13:39:08 WEST 2019,CM,original,67,0,0
1128948843821883392,Thu May 16 10:02:33 WEST 2019,FR,original,234,0,0
1128919905036750848,Thu May 16 08:07:34 WEST 2019,,original,203,0,0
1128904865734897665,Thu May 16 07:07:48 WEST 2019,MX,original,40,0,0
1128901657490628609,Thu May 16 06:55:03 WEST 2019,US,original,89,4,2
1128879008999923712,Thu May 16 05:25:03 WEST 2019,US,original,99,5,2
1128901614092345344,Thu May 16 06:54:53 WEST 2019,US,original,22,0,0
1128880359972646913,Thu May 16 05:30:26 WEST 2019,US,original,27,0,0
1128874787256848384,Thu May 16 05:08:17 WEST 2019,US,original,137,1,0
1128870847232520193,Thu May 16 04:52:38 WEST 2019,US,original,112,0,0
1127956298744696833,Mon May 13 16:18:32 WEST 2019,MX,original,260,1,0
1128847356768600065,Thu May 16 03:19:17 WEST 2019,US,original,90,0,0
1128733118800834561,Wed May 15 19:45:21 WEST 2019,ES,original,45,2,0
1129009123096432641,Thu May 16 14:02:05 WEST 2019,US,original,238,0,0
1129008936470962177,Thu May 16 14:01:21 WEST 2019,RS,original,136,2,1
1128089755374239744,Tue May 14 01:08:51 WEST 2019,IT,original,185,0,0
1127839363214262272,Mon May 13 08:33:53 WEST 2019,PT,original,122,6,0
1127194990642434049,Sat May 11 13:53:22 WEST 2019,ES,original,140,1,0
1129009272828907520,Thu May 16 14:02:41 WEST 2019,CO,original,189,0,0
1128993218182254592,Thu May 16 12:58:53 WEST 2019,MX,original,233,0,0
1129007430686449664,Thu May 16 13:55:22 WEST 2019,PL,original,199,0,0
1128994599580635136,Thu May 16 13:04:22 WEST 2019,IT,original,233,0,0
1128988712065425408,Thu May 16 12:40:59 WEST 2019,BR,original,239,0,0
1128986945546272768,Thu May 16 12:33:58 WEST 2019,BR,original,182,0,0
1128983878448963584,Thu May 16 12:21:46 WEST 2019,ZA,original,239,0,0
1128976596336029696,Thu May 16 11:52:50 WEST 2019,BR,original,178,0,0
1129009575577948166,Thu May 16 14:03:53 WEST 2019,MX,original,295,0,0
1129009290495160321,Thu May 16 14:02:45 WEST 2019,IN,original,237,0,0
1129008852928745472,Thu May 16 14:01:01 WEST 2019,US,original,302,0,0
1128906076710064129,Thu May 16 07:12:37 WEST 2019,IN,original,303,1,0
1128899266397835264,Thu May 16 06:45:33 WEST 2019,AT,original,231,0,0
1128763513688797185,Wed May 15 21:46:07 WEST 2019,MX,original,128,1,0
1128871150337945600,Thu May 16 04:53:50 WEST 2019,TH,original,257,0,0
1128872087001731073,Thu May 16 04:57:33 WEST 2019,US,original,184,0,0
1128655066607628289,Wed May 15 14:35:11 WEST 2019,US,original,161,0,0
1128539227719790593,Wed May 15 06:54:53 WEST 2019,US,original,214,0,0
1128513729161773056,Wed May 15 05:13:34 WEST 2019,US,original,117,2,1
1128355795584868354,Tue May 14 18:46:00 WEST 2019,US,original,189,0,0
1128295839259090944,Tue May 14 14:47:45 WEST 2019,US,original,219,0,0
1128279716761362432,Tue May 14 13:43:41 WEST 2019,US,original,206,0,0
1128274168162738182,Tue May 14 13:21:38 WEST 2019,US,original,163,0,0
1128170878838149120,Tue May 14 06:31:12 WEST 2019,US,original,214,0,0
1128071236733546502,Mon May 13 23:55:16 WEST 2019,BR,original,297,2,0
1127084174869958656,Sat May 11 06:33:02 WEST 2019,BR,original,146,0,0
1126296447220162560,Thu May 09 02:22:53 WEST 2019,BR,original,121,0,0
1126262810730795009,Thu May 09 00:09:13 WEST 2019,US,original,222,0,0
1126262447357165568,Thu May 09 00:07:47 WEST 2019,US,original,222,0,0
1125962263985152000,Wed May 08 04:14:57 WEST 2019,US,original,200,0,0
1128344656712994816,Tue May 14 18:01:44 WEST 2019,BR,original,198,18,1
1127702694905380865,Sun May 12 23:30:48 WEST 2019,BR,original,62,2,0
1127412065252052994,Sun May 12 04:15:57 WEST 2019,BR,original,128,0,0
1126823133070209024,Fri May 10 13:15:44 WEST 2019,BR,original,39,0,0
1126579830999474177,Thu May 09 21:08:57 WEST 2019,BR,original,86,0,0
1126548680205635585,Thu May 09 19:05:10 WEST 2019,BR,original,170,3,1
1125734248902561793,Tue May 07 13:08:54 WEST 2019,BR,original,76,0,0
1128983647988715520,Thu May 16 12:20:51 WEST 2019,BR,original,85,0,0
1128451623179706368,Wed May 15 01:06:47 WEST 2019,BR,original,51,0,0
1128312749619064832,Tue May 14 15:54:57 WEST 2019,BR,original,63,0,0
1127745146282491904,Mon May 13 02:19:30 WEST 2019,BR,original,53,0,0
1127744983740682240,Mon May 13 02:18:51 WEST 2019,BR,original,70,0,0
1127519184466927616,Sun May 12 11:21:36 WEST 2019,BR,original,99,0,0
1127038777296396289,Sat May 11 03:32:38 WEST 2019,BR,original,120,0,0
1125735957586595843,Tue May 07 13:15:42 WEST 2019,BR,original,74,0,0
1125734922952462337,Tue May 07 13:11:35 WEST 2019,BR,original,76,0,0
1125734674255343616,Tue May 07 13:10:36 WEST 2019,BR,original,88,0,0
1126167706653417474,Wed May 08 17:51:19 WEST 2019,BR,original,63,2,0
1125873462038364160,Tue May 07 22:22:05 WEST 2019,CA,original,44,1,0
1128278928219627520,Tue May 14 13:40:33 WEST 2019,BR,original,114,0,0
1126444912231223298,Thu May 09 12:12:50 WEST 2019,US,original,58,0,0
1126444912231223298,Thu May 09 12:12:50 WEST 2019,US,original,58,0,0
1128467901835431937,Wed May 15 02:11:28 WEST 2019,US,original,48,0,0
1128965114932191232,Thu May 16 11:07:13 WEST 2019,GB,original,223,3,0
